0,0,0
0.025226136,0.016715145,0.158408828
0.087867682,0.016715145,0.12448513
0.110636746,0.061275944,0.101863004
0.195974839,0.061275944,0.079235812
0.241458897,0.061275944,0.067920316
0.281240589,0.083549078,0.028306095
0.315326673,0.144775253,0.062262093
0.360756842,0.150339457,0.096206681
0.445883227,0.183718339,0.101863004
0.428863702,0.228206626,0.141448402
0.434537196,0.267118062,0.10751901
0.491254584,0.272675634,0.1131747
0.547940088,0.283789877,0.135794294
0.598929824,0.272675634,0.135794294
0.649893813,0.32823482,0.135794294
0.706490316,0.333789085,0.141448402
0.74608901,0.35045008,0.118830073
0.825239884,0.372660538,0.13013987
0.864792098,0.394866195,0.1131747
0.876089891,0.38931523,0.096206681
0.960785676,0.400416859,0.090550041
1.022849079,0.428165686,0.147102193
1.039768866,0.439263119,0.135794294
1.06232419,0.439263119,0.141448402
1.129960069,0.467001464,0.118830073
1.180657396,0.505822579,0.13013987
1.276349974,0.505822579,0.101863004
1.33259763,0.511367256,0.186669884
1.298852774,0.494732327,0.197972095
1.366331284,0.539086163,0.175366409
1.433765023,0.561255912,0.192321147
1.461849222,0.566797603,0.197972095
1.444999633,0.57788009,0.226222098
1.551666596,0.588961384,0.209273043
1.523607181,0.616659401,0.186669884
1.546055331,0.627736522,0.209273043
1.613370099,0.660960736,0.220572729
1.624584902,0.633274635,0.203622727
1.630191841,0.638812451,0.186669884
1.647010805,0.649887189,0.186669884
1.691847809,0.655424111,0.181018304
1.753466501,0.672033092,0.197972095
1.770265138,0.677568824,0.220572729
1.798256719,0.705243023,0.265758855
1.787061008,0.710776971,0.220572729
1.787061008,0.727377031,0.271405702
1.854216852,0.710776971,0.254464215
1.882185415,0.743974418,0.248816422
1.90455475,0.732909791,0.248816422
1.943689299,0.727377031,0.271405702
1.988396144,0.705243023,0.248816422
1.988396144,0.677568824,0.231871152
2.005156169,0.672033092,0.248816422
2.027498594,0.705243023,0.248816422
2.066586091,0.710776971,0.226222098
2.072168799,0.732909791,0.226222098
2.072168799,0.738442253,0.260111692
2.10007777,0.732909791,0.260111692
2.111239226,0.727377031,0.277052234
2.14471629,0.727377031,0.288344353
2.13913754,0.699708778,0.282698451
2.178182403,0.760569133,0.29398994
2.178182403,0.749506287,0.282698451
2.233934953,0.80480865,0.282698451
2.217212376,0.760569133,0.277052234
2.284086305,0.777161177,0.299635212
2.278515145,0.743974418,0.277052234
2.289657162,0.743974418,0.282698451
2.317506904,0.782691265,0.29398994
2.373183691,0.771630792,0.29398994
2.367617373,0.799279749,0.271405702
2.311937561,0.782691265,0.310924812
2.295227716,0.777161177,0.29398994
2.334213116,0.777161177,0.260111692
2.295227716,0.788221056,0.260111692
2.38431542,0.749506287,0.277052234
2.35648383,0.738442253,0.31656914
2.38431542,0.749506287,0.31656914
2.389880832,0.766100111,0.33350276
2.378749707,0.777161177,0.344788586
2.406575253,0.788221056,0.322215676
2.406575253,0.826921294,0.288344353
2.428830256,0.80480865,0.277052234
2.467764894,0.799279749,0.277052234
2.490006626,0.799279749,0.271405702
2.45108043,0.815865565,0.310924812
2.456642219,0.810337256,0.277052234
2.45108043,0.832448714,0.299635212
2.456642219,0.843502665,0.29398994
2.467764894,0.80480865,0.31656914
2.495566306,0.815865565,0.288344353
2.517802014,0.80480865,0.271405702
2.490006626,0.80480865,0.271405702
2.439955946,0.810337256,0.243168314
2.484446645,0.815865565,0.265758855
2.456642219,0.837975838,0.277052234
