3930.0404,1125.1435,0.5799,33.481,297.9501,297.999,298.0456,298.0903,298.1333,298.1748,298.2146,298.2534,298.2911,298.3276,298.3629,298.397,298.4298,298.4623,298.4943,298.5254,298.5557,298.5852,298.6137,298.6415,298.6684,298.6944,298.7198,298.7457,298.771,298.7957,298.8199,298.8436,298.8666,298.8891,298.9111,298.9324,298.9538,298.9752,298.9962,299.0168,299.0371,299.0571,299.0766,299.0958,299.1146,299.1331,299.1516,299.17,299.188,299.2058,299.2233,299.2406,299.2576,299.2743,299.2907,299.307,299.3232,299.3392,299.355,299.3705,299.3858,299.401,299.4159,299.4305,299.445,299.4594,299.4737,299.4878,299.5017,299.5155,299.5291,299.5425,299.5557,299.5688,299.5817,299.5946,299.6073,299.6199,299.6324,299.6447,299.6569,299.669,299.6809,299.6927,299.7044,299.716,299.7276,299.739,299.7503,299.7615,299.7726,299.7835,299.7944,299.8051,299.8158,299.8265,299.837,299.8474,299.8578,299.868,299.8782
4600.3757,1103.2903,0.5609,62.3004,297.9501,298.0293,298.1046,298.1767,298.2465,298.3137,298.3784,298.4417,298.5031,298.5627,298.6204,298.6762,298.7301,298.7835,298.836,298.8872,298.9371,298.9856,299.0328,299.0787,299.1233,299.1665,299.2086,299.2516,299.2936,299.3348,299.3751,299.4145,299.4531,299.4907,299.5275,299.5633,299.5991,299.6351,299.6704,299.7053,299.7395,299.7732,299.8063,299.8388,299.8708,299.9022,299.9337,299.9649,299.9957,300.026,300.0559,300.0854,300.1145,300.1431,300.1714,300.1993,300.2271,300.2545,300.2816,300.3083,300.3346,300.3606,300.3863,300.4116,300.4366,300.4614,300.486,300.5103,300.5344,300.5581,300.5815,300.6047,300.6275,300.6501,300.6724,300.6947,300.7167,300.7386,300.7602,300.7815,300.8026,300.8235,300.8442,300.8646,300.8849,300.9051,300.9252,300.945,300.9647,300.9842,301.0035,301.0226,301.0415,301.0602,301.0789,301.0975,301.1159,301.1341,301.1522,301.1702,301.188
3801.5772,886.8003,0.5461,89.2466,297.9503,298.1176,298.2728,298.4185,298.5574,298.6893,298.814,298.9352,299.0518,299.1634,299.2701,299.3717,299.4682,299.5645,299.6592,299.7509,299.8394,299.9249,300.0073,300.0865,300.1627,300.2357,300.3064,300.38,300.4518,300.5217,300.5897,300.6559,300.7203,300.7828,300.8435,300.9023,300.9612,301.0207,301.0791,301.1365,301.1928,301.2479,301.302,301.355,301.4069,301.4577,301.5089,301.5595,301.6092,301.6582,301.7064,301.7538,301.8005,301.8464,301.8914,301.9359,301.9802,302.0237,302.0666,302.1089,302.1505,302.1915,302.2318,302.2714,302.3104,302.3491,302.3875,302.4253,302.4626,302.4993,302.5355,302.5712,302.6063,302.6409,302.675,302.7092,302.7429,302.7763,302.8092,302.8417,302.8738,302.9055,302.9368,302.9676,302.9983,303.0289,303.0593,303.0893,303.119,303.1483,303.1774,303.2062,303.2346,303.2627,303.2908,303.3187,303.3463,303.3737,303.4008,303.4277,303.4543
5069.2582,799.3788,0.6493,86.6594,297.9503,298.0856,298.2115,298.3298,298.4428,298.5501,298.6518,298.7506,298.8458,298.9369,299.0241,299.1072,299.1863,299.2651,299.3426,299.4176,299.4901,299.5601,299.6276,299.6926,299.7551,299.8151,299.8731,299.9336,299.9925,300.0499,300.1058,300.1602,300.2131,300.2645,300.3144,300.3628,300.4113,300.4602,300.5083,300.5555,300.6018,300.6473,300.6918,300.7355,300.7783,300.8202,300.8624,300.9041,300.9451,300.9855,301.0253,301.0644,301.1029,301.1408,301.178,301.2148,301.2513,301.2873,301.3228,301.3577,301.3921,301.4259,301.4592,301.492,301.5242,301.5563,301.588,301.6193,301.6501,301.6805,301.7105,301.74,301.7691,301.7977,301.8259,301.8542,301.8822,301.9098,301.9371,301.964,301.9906,302.0169,302.0428,302.0684,302.0938,302.1192,302.1444,302.1693,302.1939,302.2183,302.2424,302.2663,302.2899,302.3133,302.3366,302.3598,302.3827,302.4055,302.428,302.4503,302.4725
3806.0091,984.3097,0.5696,46.1277,297.9501,298.0291,298.1036,298.1744,298.2422,298.3071,298.369,298.4292,298.4875,298.5436,298.5975,298.6493,298.6988,298.748,298.7964,298.8434,298.8889,298.933,298.9757,299.0169,299.0567,299.095,299.1322,299.1705,299.208,299.2445,299.2801,299.3148,299.3485,299.3814,299.4134,299.4444,299.4755,299.5067,299.5374,299.5675,299.597,299.626,299.6544,299.6822,299.7095,299.7362,299.763,299.7896,299.8157,299.8414,299.8667,299.8916,299.9161,299.9401,299.9638,299.9871,300.0104,300.0333,300.0559,300.0782,300.1002,300.1218,300.143,300.164,300.1846,300.2051,300.2255,300.2455,300.2653,300.2849,300.3041,300.3232,300.3419,300.3604,300.3786,300.3969,300.4149,300.4327,300.4504,300.4678,300.485,300.502,300.5188,300.5353,300.5518,300.5682,300.5845,300.6006,300.6165,300.6322,300.6478,300.6632,300.6785,300.6936,300.7086,300.7235,300.7383,300.753,300.7675,300.7818,300.7961
4312.748,873.8133,0.5181,89.2984,297.9503,298.1009,298.2418,298.3751,298.5027,298.6246,298.7407,298.8537,298.9629,299.0679,299.1687,299.2653,299.3577,299.4495,299.5397,299.6272,299.712,299.794,299.8733,299.9498,300.0236,300.0946,300.1635,300.2348,300.3045,300.3724,300.4387,300.5033,300.5662,300.6275,300.687,300.7449,300.8029,300.8614,300.919,300.9755,301.031,301.0856,301.1391,301.1917,301.2433,301.2939,301.3447,301.395,301.4445,301.4934,301.5414,301.5888,301.6355,301.6814,301.7266,301.7712,301.8155,301.8592,301.9022,301.9447,301.9865,302.0276,302.0682,302.1081,302.1474,302.1864,302.2251,302.2632,302.3008,302.3379,302.3744,302.4105,302.446,302.481,302.5155,302.5501,302.5843,302.618,302.6514,302.6844,302.717,302.7491,302.7809,302.8122,302.8434,302.8746,302.9054,302.9359,302.9662,302.9961,303.0257,303.055,303.084,303.1127,303.1414,303.1699,303.1982,303.2261,303.2539,303.2814,303.3087
4439.2222,1046.9891,0.6017,66.5873,297.9502,298.042,298.1288,298.2114,298.2909,298.3672,298.4402,298.5114,298.5804,298.647,298.7112,298.7729,298.8323,298.8911,298.949,299.0053,299.0599,299.1129,299.1643,299.214,299.2621,299.3086,299.3538,299.4003,299.4457,299.49,299.5333,299.5756,299.6169,299.6571,299.6963,299.7344,299.7725,299.8109,299.8487,299.8858,299.9222,299.958,299.9932,300.0278,300.0617,300.0949,300.1283,300.1614,300.1939,300.226,300.2576,300.2887,300.3194,300.3496,300.3793,300.4087,300.4379,300.4667,300.4951,300.5231,300.5507,300.5779,300.6048,300.6312,300.6572,300.6831,300.7088,300.7341,300.7591,300.7838,300.8081,300.8321,300.8558,300.8792,300.9023,300.9254,300.9482,300.9708,300.9931,301.0152,301.037,301.0586,301.0799,301.1009,301.1219,301.1427,301.1634,301.1839,301.2041,301.2242,301.2441,301.2637,301.2832,301.3025,301.3217,301.3408,301.3597,301.3785,301.3971,301.4155,301.4338
3337.2503,1070.8789,0.6198,44.6295,297.9502,298.0299,298.1048,298.1755,298.2431,298.3074,298.3685,298.4279,298.4851,298.54,298.5926,298.6429,298.6908,298.7385,298.7854,298.8307,298.8747,298.9171,298.958,298.9975,299.0354,299.0719,299.1072,299.1438,299.1794,299.2142,299.248,299.2809,299.3129,299.3439,299.3741,299.4033,299.4325,299.462,299.4909,299.5192,299.547,299.5742,299.6009,299.627,299.6525,299.6775,299.7027,299.7275,299.7519,299.776,299.7996,299.8228,299.8457,299.8681,299.8901,299.9118,299.9335,299.9548,299.9759,299.9965,300.0169,300.0369,300.0567,300.0761,300.0951,300.1141,300.1329,300.1515,300.1698,300.1879,300.2057,300.2232,300.2405,300.2575,300.2743,300.2911,300.3077,300.3242,300.3404,300.3564,300.3722,300.3879,300.4033,300.4185,300.4337,300.4488,300.4637,300.4785,300.4931,300.5075,300.5218,300.536,300.55,300.5638,300.5776,300.5913,300.6048,300.6182,300.6315,300.6447,300.6577
3412.468,937.1601,0.689,60.8239,297.9502,298.0701,298.1807,298.2838,298.3813,298.4732,298.5594,298.6428,298.7228,298.7989,298.8711,298.9394,299.0038,299.0682,299.1317,299.1928,299.2517,299.3082,299.3625,299.4144,299.4641,299.5114,299.557,299.6051,299.6519,299.6974,299.7416,299.7844,299.826,299.8662,299.9051,299.9427,299.9804,300.0186,300.056,300.0926,300.1285,300.1636,300.1979,300.2315,300.2643,300.2964,300.3286,300.3604,300.3917,300.4224,300.4525,300.482,300.511,300.5395,300.5674,300.5949,300.6222,300.6492,300.6757,300.7017,300.7273,300.7525,300.7771,300.8014,300.8252,300.8489,300.8725,300.8956,300.9185,300.941,300.9631,300.9849,301.0064,301.0275,301.0483,301.0692,301.0898,301.1102,301.1303,301.1501,301.1697,301.1891,301.2082,301.227,301.2457,301.2643,301.2828,301.301,301.319,301.3369,301.3545,301.3719,301.3892,301.4062,301.4232,301.44,301.4567,301.4732,301.4895,301.5057,301.5216
4504.8552,1117.1498,0.6269,51.5445,297.9501,298.0161,298.0789,298.1389,298.1967,298.2524,298.3058,298.358,298.4086,298.4576,298.5049,298.5506,298.5946,298.6382,298.6811,298.7228,298.7635,298.8029,298.8413,298.8785,298.9145,298.9494,298.9834,299.0182,299.0522,299.0855,299.118,299.1498,299.1808,299.211,299.2406,299.2693,299.2981,299.3269,299.3553,299.3832,299.4106,299.4375,299.464,299.49,299.5155,299.5405,299.5657,299.5905,299.615,299.6391,299.6629,299.6864,299.7094,299.7321,299.7545,299.7766,299.7986,299.8204,299.8418,299.8629,299.8838,299.9043,299.9246,299.9446,299.9642,299.9838,300.0033,300.0224,300.0414,300.0601,300.0786,300.0968,300.1148,300.1325,300.1501,300.1676,300.185,300.2021,300.2191,300.2359,300.2525,300.2689,300.2851,300.3012,300.3171,300.333,300.3487,300.3643,300.3797,300.395,300.4101,300.4251,300.4399,300.4546,300.4692,300.4837,300.4981,300.5124,300.5266,300.5406,300.5545
