3489.5401,1046.3401,0.6291,9.3793,297.95,297.9666,297.9823,297.9973,298.0117,298.0255,298.0386,298.0514,298.0638,298.0757,298.0872,298.0982,298.1087,298.1192,298.1294,298.1394,298.149,298.1584,298.1674,298.1761,298.1845,298.1926,298.2005,298.2086,298.2164,298.2241,298.2316,298.2389,298.2459,298.2528,298.2595,298.266,298.2724,298.2789,298.2853,298.2916,298.2977,298.3037,298.3096,298.3154,298.321,298.3265,298.3321,298.3375,298.3429,298.3482,298.3535,298.3586,298.3636,298.3686,298.3734,298.3782,298.383,298.3877,298.3924,298.397,298.4015,298.4059,298.4103,298.4146,298.4188,298.423,298.4272,298.4313,298.4354,298.4394,298.4433,298.4472,298.4511,298.4549,298.4586,298.4623,298.466,298.4697,298.4733,298.4769,298.4804,298.4839,298.4873,298.4907,298.4941,298.4974,298.5007,298.504,298.5073,298.5105,298.5136,298.5168,298.5199,298.523,298.526,298.5291,298.5321,298.535,298.538,298.5409,298.5438
4742.8535,913.6792,0.628,3.0611,297.95,297.9546,297.959,297.9632,297.9673,297.9712,297.975,297.9787,297.9822,297.9857,297.989,297.9923,297.9954,297.9985,298.0015,298.0045,298.0073,298.0101,298.0128,298.0155,298.018,298.0205,298.0229,298.0253,298.0277,298.0301,298.0323,298.0346,298.0367,298.0389,298.0409,298.0429,298.0449,298.0469,298.0489,298.0508,298.0527,298.0546,298.0564,298.0582,298.0599,298.0617,298.0634,298.0651,298.0668,298.0684,298.0701,298.0717,298.0732,298.0748,298.0763,298.0778,298.0793,298.0808,298.0823,298.0837,298.0851,298.0865,298.0879,298.0893,298.0906,298.0919,298.0933,298.0946,298.0959,298.0971,298.0984,298.0996,298.1009,298.1021,298.1033,298.1045,298.1056,298.1068,298.108,298.1091,298.1102,298.1113,298.1124,298.1135,298.1146,298.1157,298.1167,298.1178,298.1188,298.1199,298.1209,298.1219,298.1229,298.1239,298.1249,298.1258,298.1268,298.1278,298.1287,298.1297,298.1306
3658.6178,891.8168,0.6834,80.2932,297.9503,298.1045,298.2461,298.3777,298.5022,298.6193,298.7289,298.8351,298.9367,299.0332,299.1246,299.211,299.2923,299.3738,299.4542,299.5318,299.6065,299.6782,299.7471,299.8131,299.8762,299.9363,299.9943,300.0554,300.1148,300.1726,300.2287,300.2832,300.336,300.3872,300.4367,300.4845,300.5325,300.581,300.6285,300.6751,300.7206,300.7652,300.8089,300.8515,300.8932,300.9339,300.9749,301.0152,301.0549,301.0938,301.132,301.1695,301.2063,301.2424,301.2778,301.3127,301.3475,301.3817,301.4154,301.4485,301.481,301.513,301.5444,301.5753,301.6055,301.6358,301.6658,301.6953,301.7244,301.7531,301.7814,301.8093,301.8367,301.8637,301.8903,301.917,301.9433,301.9694,301.9951,302.0205,302.0456,302.0703,302.0947,302.1188,302.1428,302.1666,302.1901,302.2134,302.2365,302.2592,302.2817,302.304,302.326,302.3477,302.3694,302.3908,302.4121,302.4331,302.4539,302.4745,302.4949
3226.2058,1020.7265,0.5206,43.757,297.9502,298.0353,298.1155,298.1915,298.2644,298.3339,298.4002,298.4647,298.527,298.587,298.6445,298.6997,298.7525,298.8049,298.8564,298.9064,298.9549,299.0018,299.0471,299.0909,299.1331,299.1737,299.2132,299.2538,299.2934,299.3321,299.3698,299.4065,299.4422,299.4769,299.5106,299.5434,299.5761,299.609,299.6414,299.6731,299.7042,299.7347,299.7646,299.7939,299.8225,299.8506,299.8789,299.9067,299.9342,299.9612,299.9878,300.0139,300.0396,300.0648,300.0896,300.1141,300.1386,300.1626,300.1863,300.2097,300.2327,300.2553,300.2776,300.2995,300.3211,300.3426,300.3639,300.3849,300.4056,300.4261,300.4463,300.4661,300.4857,300.505,300.5241,300.5432,300.562,300.5807,300.5991,300.6173,300.6353,300.653,300.6705,300.6878,300.705,300.7222,300.7391,300.7559,300.7725,300.7889,300.8052,300.8212,300.8371,300.8528,300.8685,300.884,300.8994,300.9147,300.9298,300.9447,300.9595
3728.7935,1001.9316,0.674,53.2871,297.9502,298.041,298.1258,298.2056,298.2818,298.3541,298.4225,298.489,298.553,298.6143,298.6729,298.7287,298.7818,298.8347,298.8867,298.9371,298.9857,299.0326,299.0779,299.1214,299.1633,299.2034,299.2422,299.2826,299.3219,299.3602,299.3975,299.4337,299.4689,299.5031,299.5363,299.5684,299.6005,299.633,299.6648,299.696,299.7265,299.7565,299.7858,299.8145,299.8426,299.87,299.8977,299.925,299.9518,299.9782,300.0042,300.0297,300.0547,300.0793,300.1035,300.1273,300.1511,300.1745,300.1975,300.2202,300.2425,300.2645,300.2861,300.3073,300.3282,300.349,300.3696,300.3899,300.4099,300.4297,300.4491,300.4683,300.4872,300.5058,300.5242,300.5426,300.5607,300.5787,300.5964,300.614,300.6313,300.6483,300.6652,300.6819,300.6984,300.7149,300.7312,300.7473,300.7633,300.7791,300.7947,300.8102,300.8255,300.8406,300.8556,300.8706,300.8854,300.9,300.9145,300.9289,300.9431
4307.7146,780.0429,0.5887,69.2767,297.9502,298.0809,298.2024,298.3167,298.4255,298.5287,298.6263,298.721,298.8122,298.8994,298.9826,299.0618,299.1371,299.2121,299.286,299.3575,299.4266,299.4932,299.5574,299.6191,299.6785,299.7354,299.7904,299.8477,299.9035,299.9579,300.0108,300.0623,300.1123,300.1609,300.208,300.2536,300.2993,300.3454,300.3906,300.4349,300.4783,300.5209,300.5626,300.6034,300.6433,300.6823,300.7216,300.7604,300.7986,300.8361,300.873,300.9092,300.9448,300.9798,301.0141,301.048,301.0817,301.115,301.1477,301.18,301.2117,301.2429,301.2736,301.3038,301.3335,301.3631,301.3924,301.4213,301.4498,301.4779,301.5056,301.5329,301.5598,301.5862,301.6124,301.6386,301.6644,301.69,301.7152,301.7401,301.7647,301.789,301.813,301.8367,301.8602,301.8837,301.9069,301.9298,301.9525,301.9749,301.9971,302.0191,302.0408,302.0622,302.0837,302.1049,302.1259,302.1467,302.1673,302.1877,302.2079
4710.669,1070.4687,0.6266,45.4505,297.9501,298.0083,298.0637,298.1167,298.1679,298.2171,298.2645,298.3107,298.3556,298.399,298.441,298.4816,298.5207,298.5594,298.5976,298.6347,298.6708,298.706,298.7401,298.7732,298.8053,298.8365,298.8668,298.8978,298.9281,298.9577,298.9867,299.015,299.0427,299.0697,299.096,299.1217,299.1473,299.173,299.1983,299.2232,299.2476,299.2716,299.2952,299.3183,299.341,299.3633,299.3857,299.4079,299.4297,299.4512,299.4724,299.4932,299.5138,299.534,299.5539,299.5736,299.5932,299.6126,299.6317,299.6505,299.6691,299.6874,299.7054,299.7232,299.7408,299.7583,299.7756,299.7927,299.8096,299.8263,299.8427,299.859,299.8751,299.8909,299.9066,299.9222,299.9377,299.953,299.9682,299.9832,299.998,300.0127,300.0271,300.0414,300.0557,300.0699,300.0839,300.0978,300.1116,300.1252,300.1387,300.1521,300.1653,300.1784,300.1914,300.2044,300.2172,300.23,300.2426,300.2551,300.2675
4308.2453,890.712,0.5452,40.0065,297.9501,298.0172,298.0808,298.1414,298.1997,298.2556,298.3091,298.3613,298.4118,298.4605,298.5075,298.5527,298.5961,298.6392,298.6815,298.7227,298.7627,298.8014,298.839,298.8754,298.9105,298.9445,298.9775,299.0114,299.0445,299.0768,299.1083,299.1391,299.1691,299.1983,299.2267,299.2544,299.282,299.3098,299.337,299.3638,299.3901,299.4159,299.4412,299.466,299.4903,299.5142,299.5381,299.5618,299.5851,299.6081,299.6307,299.6529,299.6748,299.6963,299.7175,299.7384,299.7592,299.7797,299.8,299.8199,299.8396,299.859,299.8781,299.8969,299.9154,299.9338,299.9521,299.9701,299.9879,300.0055,300.0228,300.0399,300.0568,300.0734,300.0899,300.1063,300.1226,300.1386,300.1545,300.1702,300.1857,300.2011,300.2162,300.2312,300.246,300.2609,300.2755,300.29,300.3044,300.3186,300.3327,300.3466,300.3604,300.374,300.3876,300.4011,300.4144,300.4277,300.4408,300.4537,300.4666
4305.9791,992.2766,0.6864,89.9077,297.9503,298.0833,298.2069,298.3231,298.4339,298.5393,298.639,298.7359,298.8291,298.9184,299.0038,299.0852,299.1627,299.2398,299.3157,299.3891,299.4601,299.5286,299.5946,299.6581,299.7192,299.7778,299.8345,299.8936,299.9512,300.0073,300.062,300.1152,300.167,300.2172,300.266,300.3133,300.3608,300.4087,300.4558,300.502,300.5473,300.5918,300.6355,300.6782,300.7201,300.7612,300.8026,300.8434,300.8836,300.9232,300.9622,301.0006,301.0383,301.0755,301.112,301.148,301.1838,301.2191,301.2538,301.288,301.3217,301.3549,301.3875,301.4196,301.4512,301.4826,301.5137,301.5443,301.5745,301.6042,301.6336,301.6624,301.6909,301.7189,301.7465,301.7742,301.8015,301.8286,301.8552,301.8816,301.9076,301.9333,301.9587,301.9837,302.0086,302.0334,302.0581,302.0824,302.1065,302.1304,302.154,302.1774,302.2005,302.2234,302.2463,302.269,302.2915,302.3138,302.3359,302.3577,302.3794
4766.221,841.9026,0.5974,15.0517,297.95,297.9743,297.9974,298.0196,298.0409,298.0613,298.081,298.1001,298.1187,298.1367,298.154,298.1707,298.1867,298.2026,298.2183,298.2335,298.2483,298.2626,298.2765,298.29,298.303,298.3156,298.3278,298.3404,298.3526,298.3645,298.3762,298.3876,298.3986,298.4094,298.4199,298.4301,298.4403,298.4506,298.4606,298.4705,298.4801,298.4896,298.4989,298.508,298.517,298.5257,298.5345,298.5432,298.5518,298.5602,298.5685,298.5766,298.5846,298.5925,298.6003,298.6079,298.6156,298.6231,298.6305,298.6379,298.6451,298.6522,298.6592,298.6661,298.6729,298.6797,298.6864,298.693,298.6995,298.706,298.7124,298.7186,298.7248,298.7309,298.737,298.743,298.749,298.7549,298.7607,298.7665,298.7722,298.7778,298.7834,298.7889,298.7943,298.7997,298.8051,298.8104,298.8157,298.8209,298.8261,298.8312,298.8362,298.8412,298.8462,298.8511,298.856,298.8609,298.8657,298.8704,298.8751
